名前,所属,性別,カテゴリー,800mSB,1500mSB,3000mSB,5000mSB,3kmSB,5kmSB,10kmSB,800mSB参考,1500mSB参考,3000mSB参考,5000mSB参考,3kmSB参考,5kmSB参考,10kmSB参考
廣瀬颯将,麗澤大学,男子,一般,,,,14:55.20,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
坂田太知,岡山大学,男子,一般,,,,14:57.75,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
市川波琉,明治国際医療大,男子,一般,,,,15:19.56,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
佐藤匠海,見次クラブ,男子,一般,,,,15:03.59,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
沼山在音,青森山田高校,男子,高校生,,,,15:19.36,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
沖澤大剛,青森山田高校,男子,高校生,,,,16:14.15,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
稲森大彦,栄光学園高校,男子,高校生,,,,14:46.02,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
佐々木凉蒼,青森山田高校,男子,高校生,,,,15:06.38,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
田米香太郎,稲生高校,男子,高校生,,,,15:14.48,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
伊藤尊,北海道栄高校,男子,高校生,,,,16:01.34,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
望月虹希,明治学院大学,男子,一般,,,,14:57.05,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
稲見綾真,札幌山の手高校,男子,高校生,,,,15:18.06,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
佐藤晴人,白樺学園高校,男子,高校生,,,,15:31.27,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
梅津雄飛,白樺学園高校,男子,高校生,,,,15:08.30,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
渡谷柊平,札幌学院大学,男子,一般,,,,15:07.36,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
工藤雄大,甲斐市陸協,男子,一般,,,,15:16.77,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
早田泰就,ワールウインドAC,男子,一般,,,,14:42.46,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小林一奈,仙台育英高校,男子,高校生,,,,15:28.21,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
湯野健太,仙台育英高校,男子,高校生,,,,14:50.89,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
赤坂瑛太,山梨学院大学,男子,一般,,,,14:56.13,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
太田仁,山梨学院大学,男子,一般,,,,14:53.70,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
佐藤謙真,山梨学院大学,男子,一般,,,,14:42.01,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
加藤詩文,山梨学院大学,男子,一般,,,,14:43.33,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
保高連皇,山梨学院大学,男子,一般,,,,15:48.91,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
上妻和史,山梨学院高校,男子,高校生,,,,15:13.13,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
橘田響,山梨学院高校,男子,高校生,,,,14:52.11,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
西﨑大貴,山梨学院高校,男子,高校生,,,,15:23.81,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
新居田朝信,市立船橋高校,男子,高校生,,,,14:43.43,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
持田泰宏,市立船橋高校,男子,高校生,,,,15:00.00,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
石井将人,荏田高校,男子,高校生,,,,14:43.87,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
ダウニング隆太エイダン,荏田高校,男子,高校生,,,,15:22.40,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
村山天斗,明治国際医療大,男子,一般,,,,15:00.63,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
渡邉慶大,東京大学,男子,一般,,,,15:10.43,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
松村泰成,明治学院大学,男子,一般,,,,15:18.32,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
宮﨑太陽,駿河台大学,男子,一般,,,,14:49.72,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
松村和樹,浜松日体高校,男子,高校生,,,,15:30.10,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
齋藤操汰,浜松商業高校,男子,高校生,,,,15:00.85,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小田桜雅,仙台育英高校,男子,高校生,,,,14:40.13,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
田中理人,stylish,男子,一般,,,,15:15.94,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
藤重大輔,市立柏高校,男子,高校生,,,,14:53.05,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
森田凌成,亜細亜大学,男子,一般,,,,14:48.55,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
光安航希,亜細亜大学,男子,一般,,,,14:24.13,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
佐野元輝,亜細亜大学,男子,一般,,,,14:49.75,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
永井大晟,東京国際大学,男子,一般,,,,14:50.82,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
鯉沼大,中央学院大学,男子,中学生,,,,14:39.55,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
高村紀成,中央学院大学,男子,中学生,,,,14:56.45,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
松本夏祁,中央学院大学,男子,中学生,,,,14:43.25,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
星野遥哉,中央学院大学,男子,中学生,,,,14:49.51,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
田中麻尋,稲生高校,男子,高校生,,,,14:55.39,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
馬塲颯星,稲生高校,男子,高校生,,,,14:47.03,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
岩尾春,東京国際大学,男子,一般,,,,14:45.12,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
髙橋空,東洋大牛久高校,男子,高校生,,,,14:59.85,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小石沢大翔,東洋大牛久高校,男子,高校生,,,,15:12.14,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
金子陽翔,東洋大牛久高校,男子,高校生,,,,14:54.61,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
久保洋斗,駒大高校,男子,高校生,,,,14:48.06,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
坂場優吾,流通経済大学,男子,一般,,,,14:39.05,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
野本優斗,流通経済大学,男子,一般,,,,15:03.89,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
西川結人,流通経済大学,男子,一般,,,,14:42.39,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
吉原生真,流通経済大学,男子,一般,,,,14:45.90,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
伊東一隼,東海大相模高校,男子,高校生,,,,14:42.46,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
大宮夏輝,東京大学,男子,一般,,,,14:54.24,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
金田楓貴,中央学院大学,男子,中学生,,,,15:47.88,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
堀貴博,MORE,男子,一般,,,,14:47.05,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
中武泰雅,MORE,男子,一般,,,,14:55.90,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
氣賀澤勇之助,駒大高校,男子,高校生,,,,14:42.04,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
五十嵐陽希,一関学院高校,男子,高校生,,,,14:57.07,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
石川楓,一関学院高校,男子,高校生,,,,15:27.56,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
柏葉隆基,一関学院高校,男子,高校生,,,,15:37.94,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
欠端陽向,一関学院高校,男子,高校生,,,,14:49.72,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小野寺駿,一関学院高校,男子,高校生,,,,14:53.69,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
髙橋禮,一関学院高校,男子,高校生,,,,15:19.25,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
清水楓真,皇學館大学,男子,一般,,,,14:44.52,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
西島光希,中央学院高校,男子,中学生,,,,15:11.26,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
外山結,ニトリ,男子,一般,,,,15:28.03,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
村上隼梧,桜美林大学,男子,一般,,,,14:43.05,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
上原駿希,芝浦工業大学,男子,一般,,,,14:54.26,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
髙橋柊,芝浦工業大学,男子,一般,,,,14:56.96,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
安田朔矢,東京国際大学,男子,一般,,,,14:53.27,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小石洋平,法政二高校,男子,高校生,,,,14:37.30,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
妹尾海俐,市立松戸高校,男子,高校生,,,,14:42.56,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
鈴木駿介,中京大学,男子,中学生,,,,15:02.55,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
伊藤遼佑,茨城陸協,男子,一般,,,,14:37.85,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小川恵裕,元石川高校,男子,高校生,,,,14:44.43,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
加藤大地,日本体育大学,男子,一般,,,,14:29.01,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
安田大翔,日本体育大学,男子,一般,,,,14:57.42,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小野里琉生,日本体育大学,男子,一般,,,,15:09.94,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
稗村泰吾,日本体育大学,男子,一般,,,,14:56.71,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
水谷柊斗,日本体育大学,男子,一般,,,,14:30.51,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
髙木耕造,相洋高校,男子,高校生,,,,14:57.21,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
中村龍希,武蔵野学院大学,男子,一般,,,,15:13.98,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
堀内拓明,法政大学,男子,一般,,,,15:15.38,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
千葉仁人,静岡陸協,男子,一般,,,,14:54.94,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
重藤開,鳥栖工業高校,男子,高校生,,,,14:37.49,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
上吉川諒矢,拓大一高校,男子,高校生,,,,14:52.83,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小林環,静岡東高校,男子,高校生,,,,14:51.82,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
杉森星彦,慶應義塾大学,男子,一般,,,,14:36.53,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
清水悠翔,城西大城西高校,男子,高校生,,,,15:02.30,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
早乙女侑弥,文星芸大附属高校,男子,高校生,,,,15:20.02,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
福島大騎,北海道栄高校,男子,高校生,,,,15:44.52,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
田端響希,東京実業高校,男子,高校生,,,,14:37.54,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
塩﨑浩貴,芝浦工業大学,男子,一般,,,,15:31.11,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
中西葉太郎,東京農業大学,男子,一般,,,,14:37.10,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
鈴木玲央,御殿場西高校,男子,高校生,,,,14:34.48,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
佐野魁,育英大学,男子,一般,,,,14:55.04,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
川端樹,育英大学,男子,一般,,,,14:45.57,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
永瀬結貴,育英大学,男子,一般,,,,14:43.86,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
小海颯太,育英大学,男子,一般,,,,15:06.45,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
牧野龍哉,育英大学,男子,一般,,,,14:45.61,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
南谷光亮,北海道栄高校,男子,高校生,,,,15:35.23,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
長内悠斗,北海道栄高校,男子,高校生,,,,16:03.93,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
吉岡龍一,千葉陸協,男子,一般,,,,14:36.39,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
田沼知樹,札幌学院大学,男子,一般,,,,15:04.40,,,,,,,https://nittai-honbu.pecori.jp/nittai-result/11151116/shtml/result/track/20251116_2-1-6-0-23-3-3-0-5_ResultTrackA.html,,,
